Name,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,objID,ra,dec,run,rerun,camcol,field,type,dered_g,dered_r,dered_i,deVAB_i,expAB_i,lnLExp_i,lnLDeV_i,lnLStar_i,petroR90_i,petroR50_i,mRrCc_i,mCr4_i,texture_i
A3868,587731185132830864,00:24:29.61,-00:55:49.6,32,0.812,0.0,0.062,0.031,0.094,0.0,0.094,0.6940000000000001,0.19699999999999998,0,0,1,587731185130340826,0.40480031,-0.92966331,2662,40,1,285,GALAXY,21.273723999999998,19.846016,19.298285,0.8885370000000001,0.794716,-1.776792,-0.7826810000000001,-33.629829,2.572824,0.936011,4.7645349999999995,2.159602,-0.017279
A3869,587727225155879030,00:24:29.96,-10:50:22.9,58,0.534,0.034,0.052000000000000005,0.345,0.034,0.0,0.431,0.185,0.763,0,0,1,587727225153454252,0.40701007,-10.83632681,1740,40,1,25,GALAXY,22.797241,22.02223,21.940110999999998,0.05,0.05,-0.011563,-0.014497999999999999,-0.017012,1.661046,1.2779559999999999,-8.609043,0.919963,0.063915
A3871,588015507661455448,00:24:30.57,-01:05:00.4,32,0.812,0.0,0.0,0.156,0.031,0.0,0.156,0.557,0.397,0,0,1,588015507658900193,0.40673957,-1.07965496,3325,41,1,110,GALAXY,22.549103,21.676954000000002,20.888662,0.8001229999999999,0.772988,-1.113912,-1.4595069999999999,-2.751463,2.8852729999999998,1.245193,8.993155999999999,1.864012,-0.054375
A3872,588290881102938259,00:24:30.58,+15:21:01.2,37,0.8109999999999999,0.027000000000000003,0.027000000000000003,0.054000000000000006,0.081,0.0,0.10800000000000001,0.754,0.162,0,0,1,587727222487449972,0.41071838,15.34708131,1739,40,4,305,GALAXY,20.523094,20.280827,20.077866,0.289566,0.331328,-0.019643,-0.053103,-27.656469,2.1928900000000002,0.9859829999999999,7.008319999999999,2.173695,-0.009322393
A3873,587727179525849184,00:24:30.60,-09:52:34.1,51,0.49,0.0,0.02,0.275,0.21600000000000003,0.0,0.294,0.419,0.359,0,0,1,587727179523358793,0.40716281,-9.87372884,1729,40,4,85,GALAXY,23.244073999999998,19.898155,18.634022,0.255726,0.269418,-6.556007000000001,-4.255679,-7.879078,5.4004449999999995,2.246279,15.204820000000002,2.057058,-0.058622
A3874,588290880566067341,00:24:30.67,+14:57:55.2,63,0.825,0.016,0.0,0.111,0.048,0.0,0.127,0.6609999999999999,0.28,0,0,1,587730774425797756,0.40933924,14.96880892,2566,40,4,311,GALAXY,23.099052,22.587675,21.125214,0.484951,0.615264,-0.367239,-0.675614,-1.9498849999999999,1.198568,0.738937,7.544457,1.749269,-0.061332000000000005
A3875,587727178452107412,00:24:30.75,-10:42:20.7,29,0.0,0.034,0.9309999999999999,0.034,0.0,0.0,1.0,0.0,1.0,1,0,0,587727178449617714,0.40874044,-10.70664354,1729,40,2,85,GALAXY,22.301756,20.743694,20.139097,0.426331,0.279229,-6.326069,-6.322135,-8.737988,5.441971,1.6908169999999998,11.534194,1.555524,-0.11333499999999999
A3878,587731185669701769,00:24:31.07,-00:33:25.0,31,0.774,0.032,0.032,0.065,0.09699999999999999,0.0,0.129,0.634,0.252,0,0,1,587731185667211976,0.40773253,-0.55959472,2662,40,2,285,GALAXY,23.031378,21.483112,21.213352,0.199929,0.26314,-0.591259,-0.601388,-0.6987479999999999,2.388217,0.8082600000000001,3.0698540000000003,1.954259,-0.053529999999999994
A3879,587731185132830863,00:24:31.17,-00:55:22.3,28,0.929,0.0,0.0,0.036000000000000004,0.036000000000000004,0.0,0.036000000000000004,0.9129999999999999,0.051,0,1,0,587731185130341064,0.40727618,-0.92629482,2662,40,1,285,GALAXY,24.245081,21.740149,21.285892,0.25303600000000004,0.05,-0.596336,-0.35678899999999997,-0.9379799999999999,3.319085,2.202641,3.558867,1.989411,-0.063529
A3880,587731185132830877,00:24:31.34,-00:59:55.1,31,0.8390000000000001,0.0,0.0,0.065,0.09699999999999999,0.0,0.065,0.7070000000000001,0.171,0,0,1,587731185130340658,0.40774776,-0.99688053,2662,40,1,285,GALAXY,25.601748999999998,21.049572,25.258413,0.05,0.05,-0.047129000000000004,-0.047133999999999995,-0.019169,-9999.0,-9999.0,-9999.0,-9999.0,0.166462
A3881,587727226229620891,00:24:31.73,-10:09:24.3,35,0.657,0.057,0.0,0.2,0.086,0.0,0.257,0.484,0.41600000000000004,0,0,1,587727226227196213,0.40697976,-10.15685623,1740,40,3,25,GALAXY,22.034403,20.619463,19.949223999999997,0.9430620000000001,0.9575870000000001,-0.7142229999999999,-0.761614,-1.7250560000000001,1.219031,0.5844630000000001,2.735753,2.020857,-0.032218000000000004
A3883,587730775501963445,00:24:32.37,+15:51:53.3,63,0.28600000000000003,0.016,0.048,0.5710000000000001,0.079,0.0,0.635,0.075,0.828,1,0,0,587730775499538950,0.40796443,15.86410818,2566,40,6,311,GALAXY,22.004389,21.180363,21.100576,0.5999979999999999,0.573004,-0.78788,-1.356206,-2.161508,0.742282,0.5535640000000001,8.521333,1.695328,-0.052421
A3886,587731186206572641,00:24:33.61,-00:00:05.6,34,0.8240000000000001,0.028999999999999998,0.028999999999999998,0.0,0.08800000000000001,0.028999999999999998,0.059000000000000004,0.8240000000000001,0.059000000000000004,0,1,0,587731186204082767,0.40905681,-0.00326291,2662,40,3,285,GALAXY,21.680767000000003,20.572283,20.304647,0.05,0.148228,-0.987258,-0.627372,-3.458854,1.315688,0.713051,6.301166,2.2254099999999997,-0.081041
A3887,588015507661455457,00:24:34.67,-01:10:06.4,31,0.935,0.0,0.0,0.0,0.032,0.032,0.0,0.935,0.0,0,1,0,588015507658965285,0.41369649,-1.17121115,3325,41,1,111,GALAXY,21.654217000000003,20.732626,20.51685,0.312907,0.34858,-0.0007314786,-0.016853,-1.401303,2.055798,0.9391200000000001,7.396275999999999,1.8628310000000001,-0.027219
A3891,587731187817250896,00:24:37.24,+01:03:19.2,22,0.273,0.318,0.0,0.318,0.091,0.0,0.636,0.11599999999999999,0.7809999999999999,0,0,1,587731187814695457,0.41016558,1.05862631,2662,40,6,285,GALAXY,20.705706,20.151384,19.681271,0.6701630000000001,0.723681,-0.004884637,-0.020431,-9.480077,5.333154,2.3047,32.423595,2.267473,-0.014348
A3893,587727225155944527,00:24:38.80,-10:51:55.2,45,0.8220000000000001,0.022000000000000002,0.044000000000000004,0.022000000000000002,0.067,0.022000000000000002,0.08900000000000001,0.473,0.33399999999999996,0,0,1,587727225153454434,0.40638786,-10.8634676,1740,40,1,25,GALAXY,23.13747,21.711451,21.573045999999998,0.12870299999999998,0.099971,-0.13875,-0.187039,-0.379986,1.549369,0.9917360000000001,11.377961,1.0892899999999999,0.026345999999999998
A3894,587731185669767242,00:24:40.72,-00:30:20.0,34,0.882,0.0,0.0,0.059000000000000004,0.059000000000000004,0.0,0.059000000000000004,0.868,0.073,0,0,1,587731185667211981,0.41121529,-0.50556863,2662,40,2,285,GALAXY,23.183018,21.725119,21.190163000000002,0.260777,0.44985600000000003,-0.23665100000000003,-0.43318999999999996,-1.352075,0.867871,0.535397,5.224298,1.8253270000000001,-0.064425
A3895,588290882176680196,00:24:41.33,+16:08:01.2,52,0.6920000000000001,0.0,0.0,0.26899999999999996,0.038,0.0,0.26899999999999996,0.68,0.281,0,0,1,587727223561191975,0.41431998,16.13459722,1739,40,6,305,GALAXY,21.653543,20.775772,20.339466,0.152409,0.25769200000000003,-0.227559,-0.483629,-7.588589,1.3564040000000002,0.872168,18.674229,2.1878290000000002,-0.05025
A3897,588290880566067265,00:24:42.70,+14:49:28.5,33,0.03,0.0,0.97,0.0,0.0,0.0,0.97,0.03,0.97,1,0,0,587727221950578818,0.415389,14.82069156,1739,40,3,305,GALAXY,20.472416,19.927923,19.582666,0.29080900000000004,0.322288,-0.000969613,-0.0006715508,-27.600668,4.184595,1.419197,10.461678,2.263519,-0.00339383
A3898,588290881102938333,00:24:43.23,+15:19:53.6,31,0.09699999999999999,0.0,0.0,0.903,0.0,0.0,0.903,0.012,0.988,1,0,0,587727222487450209,0.4150481,15.33120298,1739,40,4,305,GALAXY,21.873236,21.405413,21.184862,0.053444000000000005,0.10145499999999999,-0.142522,-0.150386,-0.9596620000000001,2.0820830000000004,1.118184,7.578436999999999,2.172488,-0.047564999999999996
A3901,588015510345810056,00:24:44.63,+00:57:47.8,26,0.5379999999999999,0.0,0.038,0.26899999999999996,0.154,0.0,0.308,0.359,0.462,0,0,1,588015510343254943,0.40940153,0.95880343,3325,41,6,110,GALAXY,23.00745,21.804985000000002,22.135645,0.210365,0.13606500000000002,-0.45454399999999995,-0.45457,-0.270282,-9999.0,-9999.0,4.004333,1.81942,-0.0007339053999999999
A3903,588015508198326375,00:24:44.98,-00:49:18.8,32,0.156,0.0,0.5,0.156,0.156,0.031,0.6559999999999999,0.051,0.7440000000000001,0,0,1,588015508195770883,0.40870982,-0.81788687,3325,41,2,110,GALAXY,21.72298,21.254045,21.808832000000002,0.05,0.05,-2.310413,-2.310546,-1.753616,-9999.0,-9999.0,15.055057000000001,0.216829,0.017762
A3910,588290879492391025,00:24:49.62,+13:59:06.8,33,0.5760000000000001,0.091,0.0,0.182,0.152,0.0,0.273,0.484,0.35700000000000004,0,0,1,587727220876837313,0.41699514,13.98896971,1739,40,1,305,GALAXY,21.691584,20.690485,20.456433999999998,0.62226,0.691716,-0.058759000000000006,-0.265169,-9.082002000000001,1.840831,1.00006,8.941981,2.20945,-0.035368000000000004
A3911,587727225692815471,00:24:50.29,-10:26:13.9,26,0.8079999999999999,0.0,0.077,0.038,0.038,0.038,0.115,0.546,0.331,0,0,1,587727225690325108,0.41382779,-10.43838005,1740,40,2,25,GALAXY,19.122953,18.370077,17.952961,0.40260100000000004,0.45556599999999997,-41.284088,-4.514818,-664.0682370000001,3.580626,1.3450879999999998,8.052764,2.3384869999999998,0.014069
A3914,587730773354545247,00:24:52.44,+14:11:29.4,46,0.5,0.043,0.022000000000000002,0.435,0.0,0.0,0.5,0.22899999999999998,0.7709999999999999,0,0,1,587730773352055379,0.41488479,14.19086344,2566,40,2,311,GALAXY,21.562824,21.175007,20.898916,0.05,0.05,-2.7446740000000003,-3.8902699999999997,-9.331067,1.078625,0.658452,8.636510000000001,2.010122,-0.095626
A3916,587727179525914694,00:24:54.27,-09:53:16.4,48,0.583,0.0,0.10400000000000001,0.20800000000000002,0.10400000000000001,0.0,0.312,0.179,0.6409999999999999,0,0,1,587727179523359262,0.41800355,-9.89037047,1729,40,4,85,GALAXY,21.11307,20.602331,20.543846,0.579622,0.593579,-0.009102265,-0.006389110999999999,-1.436275,4.051129,2.070837,-117.39774299999999,0.944659,0.31414899999999996
A3918,588015509272068248,00:24:54.68,+00:03:39.6,24,0.875,0.0,0.083,0.042,0.0,0.0,0.125,0.718,0.282,0,1,0,588015509269578019,0.41380917,0.06295722,3325,41,4,111,GALAXY,22.484351999999998,21.435648,21.013929,0.9990100000000001,0.7139810000000001,-0.843015,-0.973719,-1.283757,2.2187069999999998,0.7708470000000001,3.732221,1.5903370000000001,-0.060828999999999994
A3919,588290882176745607,00:24:55.45,+16:08:15.0,39,0.872,0.026000000000000002,0.026000000000000002,0.051,0.026000000000000002,0.0,0.10300000000000001,0.7709999999999999,0.201,0,0,1,587727223561192171,0.41530631,16.13970473,1739,40,6,305,GALAXY,23.117193,21.866184,22.540367,0.05,0.066618,-0.037892,-0.039999,-0.076538,2.3632419999999996,0.9651270000000001,13.884215,2.300802,-0.052190999999999994
A3920,588015509808939099,00:24:55.45,+00:31:48.7,39,0.0,0.9490000000000001,0.026000000000000002,0.0,0.026000000000000002,0.0,0.9740000000000001,0.0,0.9740000000000001,1,0,0,588015509806449298,0.41616707,0.53329917,3325,41,5,111,GALAXY,22.845526,21.124516,20.783108,0.061561000000000005,0.203226,-1.205783,-1.185697,-0.859554,0.21869499999999997,0.164917,2.225857,2.067122,0.004250844
A3921,587727178452172881,00:24:55.55,-10:43:53.4,18,0.9440000000000001,0.0,0.0,0.055999999999999994,0.0,0.0,0.055999999999999994,0.688,0.312,1,0,0,587727178449682713,0.42005437,-10.73226621,1729,40,2,86,GALAXY,20.97687,19.632082,19.079145,0.339106,0.38566999999999996,-3.3736980000000005,-2.981851,-141.578613,4.24986,1.477711,12.950455999999999,2.177327,-0.003755437
A3922,587730773354545256,00:24:55.80,+14:13:06.7,51,0.5489999999999999,0.13699999999999998,0.039,0.21600000000000003,0.039,0.02,0.392,0.12300000000000001,0.774,1,0,0,587730773352055759,0.41503764,14.2166269,2566,40,2,311,GALAXY,23.004566,22.91564,20.800728,0.270094,0.600119,-2.351984,-2.068,-3.7067980000000005,1.696763,1.043075,7.752287,2.4284060000000003,-0.098299
A3923,588015507661455513,00:24:56.61,-01:04:27.6,68,0.10300000000000001,0.529,0.0,0.294,0.015,0.059000000000000004,0.8240000000000001,0.027999999999999997,0.894,1,0,0,588015507658965463,0.41237507,-1.07604548,3325,41,1,111,GALAXY,22.920732,21.988785,21.916574,0.05,0.05,-1.785145,-1.823702,-1.530161,-9999.0,-9999.0,2.674791,2.049852,0.00406456
A3924,587727178989043764,00:24:56.83,-10:13:36.3,42,0.11900000000000001,0.0,0.524,0.33299999999999996,0.024,0.0,0.857,0.044000000000000004,0.9309999999999999,1,0,0,587727178986488347,0.4108724,-10.22521792,1729,40,3,85,GALAXY,22.150345,20.729853,20.368958,0.31585799999999997,0.40529,-0.159919,-0.34322800000000003,-3.8360220000000003,2.594618,1.082494,8.391342999999999,1.982268,-0.038145
A3925,587727226229686361,00:24:57.69,-10:05:07.4,60,0.75,0.033,0.017,0.183,0.017,0.0,0.233,0.7290000000000001,0.254,0,0,1,587727226227196224,0.41550144,-10.08385751,1740,40,3,25,GALAXY,21.165267999999998,20.968177999999998,20.421087,0.349929,0.449891,-0.193023,-0.192798,-3.229309,2.414174,1.0787579999999999,10.761415,2.146865,-0.042294
A3926,588015508198326409,00:24:57.86,-00:49:34.6,25,0.48,0.2,0.04,0.08,0.2,0.0,0.32,0.11900000000000001,0.5660000000000001,0,0,1,588015508195836198,0.41423099,-0.82954806,3325,41,2,111,GALAXY,22.172821,21.810785,21.56793,0.599931,0.578541,-0.0818,-0.174201,-0.49060299999999996,1.665341,0.9293530000000001,14.136513,1.523609,-0.044125
A3927,587727227303428209,00:24:58.50,-09:12:20.1,30,0.5329999999999999,0.067,0.033,0.3,0.067,0.0,0.4,0.212,0.6920000000000001,0,0,1,587727227300937752,0.41155847,-9.2056545,1740,40,5,25,GALAXY,22.159658,21.432758,20.761692,0.655067,0.84967,-7.769391e-05,-0.00018157099999999997,-0.301228,2.261111,1.165107,12.232761,2.065624,-0.015053
A3928,587730772817674346,00:24:58.65,+13:54:45.8,35,0.657,0.0,0.14300000000000002,0.086,0.114,0.0,0.22899999999999998,0.428,0.424,0,0,1,587727220876837536,0.41464542,13.9130753,1739,40,1,305,GALAXY,22.603485,21.920334,21.621134,0.05,0.248604,-0.091306,-0.091788,-0.039854,0.58773,0.347756,1.082934,1.8941700000000001,0.00229098
A3929,587730773891416215,00:24:59.18,+14:44:55.5,34,0.735,0.0,0.0,0.20600000000000002,0.059000000000000004,0.0,0.20600000000000002,0.648,0.29,0,0,1,587727221950579814,0.41625222,14.75140844,1739,40,3,305,GALAXY,23.250118,23.195255,21.407019000000002,0.291912,0.44997299999999996,-0.139854,-0.174485,-0.485041,1.7907220000000001,1.2456040000000002,91.29325899999999,0.9057649999999999,0.030763
A3930,588290879492391050,00:25:00.25,+14:04:07.1,28,0.536,0.036000000000000004,0.0,0.25,0.179,0.0,0.28600000000000003,0.444,0.369,0,0,1,587727220876837834,0.41875491,14.06822564,1739,40,1,305,GALAXY,24.244806,22.482418,21.601592999999998,0.262876,0.300134,-0.507798,-0.720824,-0.97969,2.583699,1.186736,16.931839,1.125838,0.09780599999999999
A3931,587727225692815496,00:25:01.30,-10:25:56.3,25,0.12,0.28,0.04,0.48,0.0,0.08,0.8,0.027999999999999997,0.8859999999999999,1,0,0,587727225690325323,0.41362702,-10.43167853,1740,40,2,25,GALAXY,23.137821,22.006514000000003,21.810143,0.05,0.05,-0.055169,-0.055207000000000006,-0.075962,1.8068009999999999,0.9017870000000001,3.250322,2.637444,-0.051157999999999995
A3932,588290882176745744,00:25:01.39,+16:09:48.0,59,0.5589999999999999,0.017,0.102,0.22,0.085,0.017,0.33899999999999997,0.18600000000000003,0.65,0,0,1,587727223561191972,0.41318462,16.16209106,1739,40,6,305,GALAXY,22.291891,21.582311999999998,21.207608999999998,0.429968,0.503695,-0.029939999999999998,-0.037247,-0.103555,1.814562,0.885393,6.243275,1.845535,-0.031952999999999995
A3933,587727177915301895,00:25:02.23,-11:10:39.9,54,0.33299999999999996,0.556,0.019,0.09300000000000001,0.0,0.0,0.667,0.23,0.77,1,0,0,587727177912811779,0.41882143,-11.17512139,1729,40,1,86,GALAXY,21.238360999999998,20.938837,20.562246,0.676016,0.261204,-0.007424558,-0.015257,-0.136988,3.608261,1.631617,10.766850999999999,0.8370790000000001,-0.032851
A3937,588015507661520986,00:25:04.34,-01:03:03.4,53,0.47200000000000003,0.0,0.019,0.132,0.377,0.0,0.151,0.442,0.177,0,0,1,588015507658965473,0.417626,-1.05170043,3325,41,1,111,GALAXY,22.015224,20.909662,20.555403,0.114001,0.14902100000000001,-1.527018,-2.6120520000000003,-8.754503,5.300414,4.80969,13.075099,2.167436,-0.064733
A3938,587731185669767208,00:25:04.38,-00:26:45.8,31,0.8059999999999999,0.0,0.0,0.129,0.032,0.032,0.129,0.6709999999999999,0.254,0,0,1,587731185667211789,0.42000507,-0.44807139,2662,40,2,285,GALAXY,22.735857,22.398623,22.60947,0.254678,0.179385,-0.327072,-0.371745,-0.27674899999999997,1.514467,0.835658,-0.104746,1.2931350000000001,0.01399
A3942,587731187280379983,00:25:05.93,+00:46:57.2,23,0.609,0.174,0.043,0.13,0.0,0.043,0.348,0.349,0.595,0,0,1,587731187277824547,0.42192592,0.77887903,2662,40,5,285,GALAXY,22.331331,22.810995000000002,22.385460000000002,0.05,0.05,-0.5614100000000001,-0.641626,-1.2052479999999999,1.493581,1.1782,7.935855999999999,0.9875450000000001,-0.065736
A3946,587731186743509161,00:25:07.42,+00:18:45.7,27,0.667,0.0,0.0,0.111,0.222,0.0,0.111,0.635,0.14,0,0,1,587731186740953596,0.41764991,0.31224376,2662,40,4,285,GALAXY,22.511917,22.320332999999998,22.203782999999998,0.15414,0.161579,-1.583952,-1.7882470000000001,-1.650637,0.304048,0.221702,-21.221594,1.279166,-0.089399
A3948,587730775502029012,00:25:08.38,+15:52:26.1,21,0.429,0.0,0.14300000000000002,0.381,0.048,0.0,0.524,0.10400000000000001,0.8270000000000001,0,0,1,587730775499539367,0.41806082,15.87500577,2566,40,6,311,GALAXY,23.270203,21.914799,21.632669,0.467106,0.531608,-0.004022105,-0.003918849,-0.008929788000000001,4.273178,1.5695139999999999,11.945876,1.7894450000000002,-0.019796
A3949,588015510345875556,00:25:09.83,+01:01:51.9,64,0.469,0.031,0.031,0.45299999999999996,0.016,0.0,0.516,0.125,0.851,1,0,0,588015510343319826,0.42011391,1.03202484,3325,41,6,111,GALAXY,21.845095,21.418482,20.953117000000002,0.092525,0.05,-0.42903199999999997,-0.435212,-0.340631,2.994224,0.99951,4.825581,2.414315,0.006672012
A3952,587727227303493638,00:25:12.96,-09:17:26.6,20,0.9,0.05,0.0,0.0,0.0,0.05,0.05,0.899,0.051,0,1,0,587727227300938682,0.41861399,-9.29136566,1740,40,5,25,GALAXY,26.093147000000002,26.647365999999998,22.748808,0.05,0.05044,-0.421674,-0.42420699999999995,-0.232825,0.387087,0.289252,8.303275,1.478533,0.004029528
A3956,587731186743574582,00:25:13.80,+00:24:27.7,64,0.7190000000000001,0.031,0.047,0.109,0.094,0.0,0.188,0.6970000000000001,0.209,0,0,1,587731186740953351,0.42389653,0.4050311,2662,40,4,285,GALAXY,20.797573,20.299082000000002,20.022593,0.725482,0.693839,-0.667556,-0.619347,-6.175945,2.01683,0.822464,4.226018,2.1753869999999997,-0.035789
A3958,587731185132961872,00:25:14.97,-00:55:07.4,26,0.462,0.115,0.038,0.34600000000000003,0.038,0.0,0.5,0.195,0.755,0,0,1,587731185130340845,0.42432872,-0.9184924999999999,2662,40,1,285,GALAXY,22.419901,21.920282,21.045076,0.582308,0.849983,-0.340024,-0.119236,-0.8486229999999999,2.6179040000000002,1.044358,4.399543,2.132105,-0.05033
A3960,587731185669832788,00:25:15.77,-00:34:17.1,33,0.242,0.303,0.061,0.39399999999999996,0.0,0.0,0.758,0.242,0.758,1,0,0,587731185667211390,0.41735954,-0.56739992,2662,40,2,285,GALAXY,24.458687,21.053366,21.741982,0.522474,0.175655,-0.139284,-0.883877,-1.707888,13.797943,10.232465,18.623322,0.8912950000000001,0.12878499999999998
A3961,587727177915301989,00:25:16.32,-11:07:44.4,53,0.925,0.0,0.038,0.038,0.0,0.0,0.075,0.888,0.11199999999999999,0,0,1,587727177912812278,0.42080951,-11.13325662,1729,40,1,86,GALAXY,24.732841,21.871801,20.687534,0.281335,0.407964,-0.0027408809999999997,-0.0061234209999999996,-0.799586,3.062551,1.797964,16.66795,0.768436,-0.019418
A3962,587731187817316451,00:25:16.57,+01:04:30.3,32,0.8440000000000001,0.0,0.062,0.062,0.031,0.0,0.125,0.797,0.171,0,0,1,587731187814695851,0.42385511,1.07742598,2662,40,6,285,GALAXY,25.225839999999998,23.841054999999997,23.810493,0.05,0.130331,-0.356174,-0.418832,-0.302541,-9999.0,-9999.0,15.013279,1.257619,0.003019598
A3966,587730773891416255,00:25:18.51,+14:38:40.8,34,0.6759999999999999,0.028999999999999998,0.0,0.17600000000000002,0.11800000000000001,0.0,0.20600000000000002,0.332,0.473,0,0,1,587730773888925780,0.42117672,14.65288548,2566,40,3,311,GALAXY,22.065159,20.686860999999997,19.547327,0.9998389999999999,0.999761,-0.048228,-0.047999,-0.030801,1.927613,0.606166,2.129032,2.124717,0.037257
A3968,587727226229751947,00:25:19.91,-10:07:33.5,25,0.2,0.0,0.4,0.36,0.04,0.0,0.76,0.027999999999999997,0.924,1,0,0,587727226227196669,0.42248274,-10.12142631,1740,40,3,25,GALAXY,23.497861999999998,22.809652,21.425278,0.06192999999999999,0.100217,-0.299766,-0.290483,-0.23786,1.3153270000000001,0.57921,2.417421,2.269151,0.023871
A3969,588015509809004595,00:25:19.93,+00:31:31.3,36,0.861,0.0,0.0,0.055999999999999994,0.083,0.0,0.055999999999999994,0.861,0.055999999999999994,0,1,0,588015509806448999,0.42250730000000003,0.52458741,3325,41,5,111,GALAXY,22.201439,21.410398,21.740271,0.09898,0.05,-0.162904,-0.18757100000000002,-0.135547,1.141443,0.6244850000000001,-2.9195759999999997,1.447195,0.009488015
A3971,587727226229751818,00:25:20.71,-10:05:35.0,53,0.623,0.0,0.019,0.057,0.302,0.0,0.075,0.5870000000000001,0.10400000000000001,0,0,1,587727226227196065,0.42258865,-10.09529143,1740,40,3,25,GALAXY,20.441129999999998,18.951414,18.439698999999997,0.81904,0.8427290000000001,-5.988346,-0.14465899999999998,-228.20138500000002,3.502261,1.339249,8.699631,2.3379830000000004,-0.002557011
